2005-73311;Nina Lynch;1965-05-05;MS;CS;48;
1972-95319;Harry Miller;1954-09-25;MS;CS;114;
1952-83508;Harriett Edwards;2000-08-10;MS;IT;2;
2006-37090;Susie Kim;1953-01-31;MS;CS;95;
1929-43333;Francis Sims;1948-06-09;MS;IT;54;
1907-26710;Travis Woods;1923-08-16;BS;IT;11;
1977-71917;Travis Simon;1997-11-19;BS;IT;141;
1928-35545;Adrian Hopkins;1960-06-05;MS;CS;84;
1960-82702;Cynthia Walters;1934-04-10;BS;IT;99;
1997-40517;Jessie Cruz;1926-02-07;MS;IT;1;
1971-06084;Isaac Obrien;1918-12-22;BS;IT;89;
1933-85268;Warren Reeves;1908-09-30;MS;CS;29;
1918-06356;Sophia Haynes;1946-08-31;MS;CS;50;
1935-85118;Mabel Gross;1902-07-27;BS;CS;117;
2013-21144;Dollie Osborne;1925-02-23;MS;IT;62;
1958-91859;Charlie McBride;1929-05-24;BS;CS;53;
1935-00054;Winifred Caldwell;1984-12-07;BS;CS;5;
2013-25548;Ricardo Nash;1903-05-02;BS;IT;100;
2010-91210;Nancy Ramirez;1995-03-06;BS;IT;80;
2006-24935;Matthew Price;1930-12-13;MS;CS;1;
1925-23801;Gordon French;1927-12-04;BS;CS;88;
1990-23497;Nora Bailey;1933-01-03;MS;CS;87;
1918-91567;Adrian Ward;1912-10-16;BS;IT;31;
1964-48751;Lily Rodriguez;1925-03-28;MS;CS;109;
1924-02709;Raymond Crawford;1993-09-09;MS;CS;106;
1969-67212;Lena Cobb;1908-01-22;BS;IT;139;
1925-29896;Zachary Sandoval;1954-03-14;BS;CS;72;
1952-40898;Gabriel Rodgers;1956-04-27;BS;CS;34;
1965-58680;Ivan Ray;1974-06-04;BS;IT;122;
1958-81406;Addie Ortega;1908-05-16;BS;IT;36;
1917-68507;Birdie Burns;1923-04-09;BS;CS;68;
1913-99691;Mollie Luna;1912-07-07;MS;IT;51;
1966-42024;Adelaide Pearson;1935-11-07;BS;IT;123;
1975-71562;Emma Leonard;1918-04-18;BS;CS;53;
1935-37489;Vernon Dean;1910-11-27;MS;CS;32;
1905-63637;Julia Barnes;1986-08-09;BS;CS;92;
1977-85209;Lucas Johnston;1963-08-28;MS;CS;24;
1976-80071;Phillip Patterson;1916-09-15;BS;CS;95;
1925-32552;Gertrude Santos;1952-10-19;BS;CS;87;
2007-12963;Aaron Foster;1951-10-19;MS;CS;104;
1900-45500;Lina Tucker;1925-03-11;BS;CS;30;
2011-20512;Lily Thornton;1903-10-16;MS;CS;31;
1985-26379;Kate Alvarado;1934-05-06;MS;IT;0;
1954-26032;Sam Murray;1993-05-03;MS;CS;81;
1992-44860;Leona Marshall;1904-06-22;BS;IT;96;
1952-91581;Jim McGee;1985-12-18;MS;CS;45;
2004-19583;Willie Dixon;1933-01-06;BS;IT;42;
1954-35604;Janie Carson;1958-08-22;MS;CS;130;
1966-46513;Robert Stevenson;1918-07-06;MS;CS;37;
1966-54523;Etta Carlson;1905-07-17;MS;IT;13;
2013-85604;Ethel Sparks;2000-03-25;MS;IT;107;
1934-33316;Ollie Goodman;1913-01-08;MS;CS;22;
1935-06073;Barbara Swanson;1905-11-19;MS;CS;85;
1938-21789;Bessie Caldwell;1941-10-10;MS;IT;144;
1914-93123;Nancy Wilkins;1927-08-17;MS;IT;88;
1980-59114;Ricky Reeves;1946-07-10;MS;IT;85;
1925-82597;Logan Schwartz;1982-08-29;MS;IT;71;
1933-30767;Jessie Bush;1962-02-18;BS;CS;44;
1984-49279;Jason Rose;1913-04-16;BS;CS;31;
2009-89002;Dylan Tyler;1990-02-26;MS;IT;103;
2002-28501;Adele Simmons;1930-03-26;BS;IT;66;
1930-81840;Clarence Taylor;1969-06-18;BS;CS;72;
1972-31361;Nora Soto;1988-05-04;MS;IT;21;
1943-12133;Lee Bush;1969-09-04;MS;IT;59;
1960-90199;Edith Abbott;1936-08-20;BS;IT;29;
1910-80831;Logan Ramirez;1928-10-28;BS;IT;114;
1998-06549;Earl Gross;1955-03-07;MS;CS;106;
1988-21792;Jane Ruiz;1950-09-03;MS;IT;65;
1956-92757;Alan Nunez;1965-06-04;MS;CS;97;
1932-13268;Verna Erickson;1954-03-01;BS;IT;137;
2007-73508;Susie Lawrence;1959-05-20;MS;CS;101;
2003-91877;Lena Hale;1979-05-30;MS;IT;91;
1980-84125;Tony Woods;1978-07-07;BS;CS;37;
1927-77371;Madge Ford;1999-07-04;BS;CS;24;
1967-50143;Lillian Ball;1972-03-24;MS;IT;44;
2010-18301;Gabriel Reyes;1910-06-07;MS;CS;53;
2008-50016;Pearl Snyder;1930-03-03;BS;IT;81;
1934-90389;Myrtle Nunez;1910-01-23;MS;IT;50;
1935-40843;Sara Dennis;1908-06-01;BS;CS;55;
1970-99252;Jean Lawson;1981-01-16;MS;IT;105;
1938-28018;Johnny Cruz;1969-03-06;MS;IT;48;
1945-71206;Allen Moreno;1912-05-19;BS;CS;123;
1928-78835;Maggie Watkins;1901-12-18;MS;CS;129;
1908-79323;Jayden Allison;1979-06-15;BS;CS;68;
1989-00734;William Fuller;1984-12-25;BS;IT;38;
1901-26804;Harriett Perry;1972-03-26;MS;CS;70;
1980-96315;Irene Hoffman;1903-10-23;MS;CS;2;
1928-72685;Edwin Lambert;1955-09-23;MS;CS;121;
2003-09659;Nathan Parsons;1931-09-05;MS;IT;85;
1921-08722;Ida Dean;1968-01-11;MS;CS;74;
1983-83510;Derek Cummings;1971-01-07;MS;CS;30;
1928-28751;Gertrude May;1977-08-28;BS;CS;120;
1991-13205;Samuel Fletcher;1944-02-22;MS;IT;105;
2004-90178;Francis Santiago;1931-09-28;MS;CS;111;
2013-46683;Chad Harmon;1948-06-09;MS;IT;108;
1929-65190;Barbara Bennett;1990-03-16;BS;IT;9;
1987-39119;Norman Franklin;1907-09-20;BS;IT;32;
1965-71534;Ida Rivera;1995-06-12;BS;CS;104;
1916-60647;Theresa Copeland;1909-09-10;MS;CS;39;
1993-63289;Jeffrey Stone;1925-04-21;MS;CS;8;
1918-00429;Nicholas Turner;1984-08-04;BS;IT;122;
1949-74152;Joel McCoy;1981-09-27;MS;CS;124;
1918-76244;Ida Cain;1936-01-29;MS;CS;29;
1973-13363;Mary Porter;1947-03-09;MS;CS;61;
1921-45881;Nora Hansen;1984-01-24;BS;IT;18;
1961-48372;Lydia Powell;1931-08-31;BS;IT;39;
1947-12197;Eric Wheeler;1984-02-31;BS;IT;111;
1974-26781;Gene Santiago;1933-08-05;BS;CS;142;
2004-88138;Lois Yates;1981-07-20;BS;IT;104;
1905-86665;Jeremiah Mack;1912-04-06;MS;CS;115;
1980-09467;Theodore Castro;1961-03-18;BS;CS;109;
1907-57492;Ricky Ramos;1929-04-11;BS;CS;108;
2011-68097;Lawrence Allen;1950-07-08;MS;CS;45;
2002-75378;Arthur McCoy;1953-11-01;BS;IT;66;
1919-51211;Mario Roberts;1964-10-02;MS;IT;33;
1966-09055;Edward Walters;1983-01-04;BS;IT;28;
1932-41148;Chad Moreno;1935-11-19;MS;IT;26;
1966-81111;Emily McLaughlin;1924-07-01;MS;CS;110;
1975-37315;Bessie Frank;1994-07-30;BS;CS;95;
2008-30129;Kathryn Saunders;1927-01-06;MS;CS;50;
1923-96701;Derek Marsh;1994-03-30;MS;IT;53;
1948-12016;Clayton Barnes;1939-10-20;BS;IT;92;
1928-16003;Glenn Douglas;1998-04-07;MS;IT;1;
1961-19070;Devin Gonzales;1970-02-11;BS;CS;34;
1952-04138;Lulu Hale;1921-08-08;MS;IT;85;
1983-73742;Bessie Schwartz;1984-04-05;MS;CS;30;
1910-73020;Sophia Romero;1960-09-07;BS;IT;63;
1957-78345;Rosalie Jackson;1905-07-19;MS;IT;75;
1979-87305;Beatrice Peters;1974-05-14;MS;CS;115;
1986-30756;Daisy Schwartz;1915-08-10;BS;CS;106;
1930-27997;Rebecca McCarthy;1924-12-20;BS;IT;14;
2015-30388;Joseph Porter;1993-03-11;BS;CS;87;
1909-21910;Fannie Leonard;1955-02-04;MS;IT;40;
1969-89690;Bruce Holt;1902-09-15;BS;IT;146;
2006-36324;Floyd Drake;1962-08-31;BS;IT;76;
2002-03384;Rhoda Ingram;1992-07-21;MS;IT;64;
1901-11279;Daisy Higgins;1955-05-28;BS;CS;97;
1962-45154;Alta Malone;1932-06-07;BS;CS;21;
1941-08334;Leona Colon;1974-05-19;BS;CS;140;
1990-57511;Ruth Parsons;1906-02-09;BS;CS;91;
1935-74958;Lillian Burns;1938-07-10;BS;CS;44;
2002-89632;Olive Hale;1903-10-31;MS;CS;117;
1988-45156;Viola Bowers;1925-10-08;MS;CS;69;
1941-39573;Bryan Knight;1917-12-08;BS;CS;111;
1909-90884;Anthony Logan;1940-12-23;MS;CS;147;
1994-47604;Troy Pearson;1972-11-19;BS;CS;67;
1929-27084;Louisa Haynes;1904-09-08;BS;IT;58;
1936-17632;Winnie May;1971-09-03;BS;IT;83;
1934-18249;Tyler Mason;1965-06-21;BS;IT;32;
1976-05826;Marian Stephens;1922-01-21;BS;CS;131;
1981-49119;Lina Griffin;1946-07-18;MS;CS;131;
1977-92210;Craig Harvey;1907-05-06;BS;CS;33;
1988-46593;Gene Douglas;1967-03-16;MS;CS;79;
1942-33571;Adam Webb;1931-10-01;MS;IT;98;
2006-25237;Millie Simpson;1934-11-18;MS;IT;26;
1972-77917;Mable Flowers;1942-02-14;MS;CS;147;
2012-80532;Maude Padilla;1961-12-07;MS;CS;81;
1997-42144;Matthew Clarke;1924-10-10;MS;CS;114;
1928-04569;James Davis;1920-04-24;MS;IT;96;
1914-43254;Jean Cunningham;2000-04-30;BS;IT;130;
1932-08512;Roger Grant;1960-11-17;BS;CS;41;
1944-42475;Earl Neal;1928-12-04;BS;IT;115;
1954-97691;Randy Sullivan;1981-09-12;BS;IT;69;
1938-47506;Harry Davis;1959-06-07;MS;CS;140;
2007-48786;Rodney Kim;1905-08-20;BS;CS;58;
1909-07071;Mitchell Moss;1961-03-05;BS;CS;129;
2011-99807;Jeffrey Beck;1935-11-01;MS;CS;82;
2008-60562;Landon Harvey;1956-09-25;BS;CS;31;
1905-38214;Edgar Valdez;1905-01-22;MS;CS;35;
2013-16407;Lura Briggs;1993-04-16;MS;CS;69;
1992-05521;Louisa Newton;1904-01-11;BS;CS;54;
1957-16944;Max Sutton;1929-02-27;BS;CS;1;
2004-72086;Mason Shaw;1914-04-20;BS;IT;7;
1934-79771;Susie Hansen;1978-11-16;MS;CS;121;
1972-35135;Josie Pena;1976-07-04;MS;IT;134;
1958-33285;Francisco Collins;1991-06-06;MS;CS;76;
1930-98358;Adeline Jimenez;1958-08-09;BS;IT;85;
1941-61496;Virginia Miller;1995-11-02;BS;IT;2;
1927-16123;Mabel McCoy;1993-08-18;MS;CS;70;
1954-44390;Mayme Reeves;1939-02-31;MS;CS;65;
1984-19769;Katharine Clarke;1970-03-29;MS;IT;14;
1971-59890;Paul Garcia;1989-04-05;MS;IT;3;
1914-71490;Rosie Mason;1958-10-11;BS;CS;88;
1978-80960;Lora Hudson;1979-11-13;BS;CS;55;
2005-54187;Danny Benson;1943-01-19;MS;CS;124;
1941-29801;Terry Nichols;1978-04-13;BS;IT;11;
1974-19938;Jennie Wolfe;1906-11-23;BS;CS;115;
1939-15650;Seth Lopez;1995-03-21;BS;IT;124;
1993-43118;Steve McKenzie;1932-09-14;BS;IT;31;
2016-52248;Dennis Ortega;1972-01-07;BS;IT;138;
2013-99370;Lawrence Ramsey;1965-03-13;MS;CS;141;
2001-63804;Laura Morris;1969-06-03;BS;IT;9;
1995-06596;Nellie Stokes;1961-06-11;MS;IT;36;
1947-54952;Leon Fisher;1932-07-21;BS;CS;145;
1989-16718;Cecelia Manning;1994-03-17;MS;IT;29;
1958-58573;Ralph Cain;1961-06-19;BS;CS;72;
1920-81004;Micheal Marshall;1951-12-16;BS;CS;137;
1929-94195;Calvin Ball;1919-08-16;MS;IT;31;
1990-39828;Sallie Bailey;1914-04-23;BS;CS;104;
1995-36217;Rosalie Warren;1902-04-24;BS;IT;95;
1973-43068;Leila Clayton;1904-01-17;BS;IT;61;
1943-14840;Jeanette Ross;1955-08-01;MS;CS;74;
1925-56233;Jerry Frazier;1980-03-17;MS;IT;101;
1907-39517;Marcus Pierce;1928-09-19;MS;IT;39;
1947-55757;Mario Terry;1971-10-02;BS;IT;92;
1930-81986;Daniel Edwards;1993-09-29;BS;IT;89;
1994-57072;Violet Wells;1907-02-27;BS;CS;17;
1960-98158;Douglas Rodgers;1960-05-28;MS;IT;112;
1990-87342;Victoria Montgomery;1928-01-17;BS;CS;139;
1971-15571;Hilda McLaughlin;1923-05-22;MS;IT;72;
2006-89914;Effie Duncan;1902-04-09;BS;CS;85;
1964-46302;Samuel Scott;1954-09-27;MS;CS;117;
2011-60122;Harriett Lopez;1988-04-07;MS;CS;110;
1946-54309;Mabel Black;1914-03-17;MS;IT;24;
1923-47201;Iva Massey;1993-04-16;BS;IT;20;
2003-44936;Victor Moreno;1932-05-05;BS;CS;23;
1989-09518;Lulu Dixon;1998-11-26;BS;CS;2;
2007-32294;Gregory Rhodes;1940-01-03;MS;CS;56;
1949-80740;Derrick Armstrong;1920-03-14;MS;IT;108;
1902-12177;Cecelia West;1993-01-12;BS;CS;41;
2012-85430;Darrell Weaver;1951-11-29;MS;IT;144;
1960-84462;Jeffrey Strickland;1903-07-06;MS;CS;39;
1953-57431;Ruby Garrett;1993-04-24;MS;CS;8;
2001-72200;Francis Murray;1977-06-15;MS;CS;114;
1932-76692;Isaac Diaz;1945-02-20;BS;CS;61;
2004-52687;John Morrison;1973-05-05;MS;CS;46;
1999-05931;Nell Alexander;1980-09-31;MS;CS;92;
1919-48985;Katie Tucker;1969-06-20;MS;CS;38;
1957-98095;Billy Glover;1931-03-24;BS;CS;24;
1959-23749;Cecelia Norton;1916-02-26;BS;IT;94;
2006-38627;Christine Moreno;1965-07-20;MS;IT;5;
1987-51731;Martha Ray;1910-11-15;MS;CS;12;
1927-25437;Duane Payne;1965-05-08;BS;CS;19;
1997-95520;Elizabeth Welch;1965-11-13;BS;IT;111;
1939-79457;Daisy McDonald;1919-07-21;BS;IT;87;
2011-77770;Irene Knight;1938-09-07;MS;CS;24;
1952-31891;Victor Phelps;1979-01-15;MS;IT;11;
1974-47734;Gussie Vargas;1947-04-25;MS;IT;71;
1928-26586;Caroline Morris;1924-04-21;BS;CS;122;
1966-63794;Trevor Bowman;1975-07-04;BS;CS;18;
1922-68018;Isaac Marsh;1913-09-13;BS;IT;108;
1963-64389;Bernard Cox;1922-06-14;BS;CS;85;
1991-55176;Effie Lowe;1982-11-23;BS;CS;124;
1996-57216;Lewis Stephens;1940-06-31;MS;IT;66;
1983-48176;George Briggs;1964-04-02;BS;IT;15;
1914-84257;Callie Nguyen;1912-01-31;BS;IT;82;
1924-10403;Edith Roy;1940-02-07;MS;CS;86;
1947-09204;Raymond Walters;1916-11-20;MS;CS;8;
1908-98796;David Anderson;1993-08-24;MS;IT;8;
1942-19939;Tillie Briggs;1964-11-02;BS;CS;32;
2006-55211;Mathilda Schultz;1923-04-12;BS;CS;141;
2003-18812;Anne Harper;1917-11-05;BS;CS;12;
1934-97172;Evelyn Stanley;1906-02-14;BS;IT;50;
1934-89001;Margaret Richards;1947-09-05;MS;IT;24;
1930-59150;Howard Wilson;1954-10-22;BS;CS;133;
2005-61593;Jonathan Kelly;1987-04-07;MS;IT;143;
1986-93340;Nathaniel Alexander;1996-10-21;MS;IT;10;
1934-06791;Fred Salazar;1946-11-07;MS;CS;81;
1918-26958;Clyde Fields;1967-04-04;BS;CS;15;
1903-05176;Sam Montgomery;1983-06-23;MS;CS;99;
1958-80402;Adam Santos;1949-08-21;MS;CS;2;
1923-99969;Flora Harper;1979-02-03;BS;IT;122;
1995-91085;Teresa Carlson;1915-11-02;MS;CS;106;
1988-64043;Julia Gardner;1945-12-20;MS;CS;0;
1935-05409;Nettie Morton;1976-07-10;BS;CS;26;
2013-21118;Sarah Ferguson;1964-04-31;MS;IT;106;
1900-24148;Dustin Wheeler;1999-05-07;BS;IT;7;
1902-47835;Theresa Black;1923-03-01;MS;IT;23;
1932-05796;Rodney Rhodes;1963-08-16;MS;CS;133;
1968-06214;Gene Frazier;1943-03-24;MS;CS;138;
1978-34097;Sarah Hill;1955-03-01;BS;CS;50;
1902-78578;Blanche Coleman;1974-10-09;MS;IT;88;
1999-54296;Callie Hanson;1976-11-29;BS;IT;51;
1906-19010;Antonio Sherman;1955-05-12;BS;CS;139;
1906-50762;Jay Burns;1916-03-14;BS;CS;98;
1903-86383;Adrian Wilson;1958-09-22;MS;IT;103;
1995-49855;Seth Vaughn;1982-11-16;MS;IT;99;
1958-85430;Virginia Poole;1973-12-05;MS;IT;147;
1939-14231;Callie Hunter;1962-08-11;BS;CS;60;
2000-32097;Hulda Soto;1979-06-09;BS;CS;47;
1998-31585;Julian Hopkins;1958-12-19;BS;CS;50;
1951-06471;Hilda Clark;1958-09-19;BS;IT;110;
1961-41725;Isabel Rodriquez;1970-03-25;MS;CS;14;
1986-92220;Ruth Zimmerman;1974-05-14;BS;CS;62;
1950-99071;Lenora Brooks;1977-05-19;MS;IT;108;
2007-30207;Aaron Hart;1933-02-26;BS;IT;8;
1950-64864;Bess Mathis;1912-02-29;BS;CS;52;
1968-75892;Maude Bailey;1935-01-18;BS;CS;1;
1955-23739;Jeffery Quinn;1975-01-21;MS;IT;139;
1968-64939;Helena Bates;1990-10-08;MS;CS;100;
1978-05431;Lettie Rodgers;1942-02-27;MS;CS;107;
1921-77319;Lucinda Cain;1959-07-11;BS;CS;7;
1959-74512;Christopher Brewer;1912-01-27;BS;CS;78;
1927-66052;Gabriel Tate;1930-04-10;BS;IT;81;
1957-20642;Garrett Boyd;1965-03-02;MS;IT;94;
2010-26214;Dale Little;1964-11-20;MS;IT;46;
1984-78033;Iva Soto;1916-10-14;BS;CS;105;
1982-95139;Joshua Richards;1980-03-01;MS;CS;125;
1967-08175;Pearl Smith;1902-03-13;BS;CS;30;
1951-98239;Etta Ramsey;1935-05-04;BS;CS;25;
2002-83149;Billy Hardy;1956-09-07;MS;CS;81;
1986-04476;Edna Harmon;1939-04-03;MS;IT;97;
1911-20039;Zachary Anderson;1956-09-11;MS;CS;46;
1929-66534;Cora Rhodes;1992-02-02;BS;IT;129;
1992-82025;Calvin Barrett;1955-04-18;BS;IT;110;
1904-92203;Jeffrey Arnold;1950-01-23;BS;IT;127;
1906-96765;Minerva Newton;1971-05-22;BS;CS;75;
2003-55892;Matilda Jensen;1932-09-02;MS;CS;9;
1939-14402;Tommy Gibson;1951-07-13;MS;CS;78;
1939-58231;Larry Rose;1917-08-12;MS;IT;126;
1971-70274;Eliza Gordon;1999-12-03;BS;CS;61;
1983-63039;Hettie Park;1908-08-04;MS;IT;94;
1952-49139;Dale Morales;1965-08-18;BS;IT;132;
2004-68850;Dylan Bishop;1916-03-18;BS;CS;72;
1962-45880;Richard Wilkins;1902-02-14;BS;CS;8;
1935-80193;Tillie Gross;1953-10-09;MS;IT;66;
1978-75879;Edward Wright;1976-12-21;MS;CS;127;
1992-40221;Dale Coleman;1927-05-13;MS;IT;20;
1939-60160;Daniel Fowler;1913-07-05;MS;CS;33;
1935-63845;Craig Thomas;1941-03-26;MS;CS;127;
1991-46535;Hallie Herrera;1939-11-06;MS;IT;136;
1921-48026;Robert Alexander;1941-05-29;BS;CS;110;
2012-77189;Virgie Evans;1976-09-27;BS;CS;22;
1953-30880;Lela Abbott;1959-01-10;BS;IT;79;
1922-09745;Fannie Watkins;1918-09-27;MS;CS;142;
1938-21008;Henry Butler;1949-03-05;MS;CS;43;
1927-00811;Margaret Schwartz;1989-03-28;BS;CS;45;
1902-59150;Vernon Russell;1958-05-11;MS;IT;120;
1986-12607;Herbert Long;1910-07-08;BS;IT;132;
1954-48412;Charlie Carter;1953-02-19;BS;IT;104;
1918-86879;Lillie Pittman;1974-05-26;BS;CS;67;
1991-35007;Millie Nguyen;1916-06-09;BS;CS;34;
1956-93007;Andrew Brewer;1916-11-23;MS;IT;17;
1975-92043;Lucille Carson;1988-09-02;BS;IT;103;
1948-16650;Carl Steele;1914-09-01;BS;IT;43;
1951-22787;Dale Dawson;1963-10-05;BS;CS;131;
1903-68595;Elizabeth Curry;1921-03-01;MS;CS;44;
1977-78606;Bruce Reyes;1966-09-10;BS;CS;131;
1945-05500;Billy Brady;1935-02-02;MS;IT;3;
1916-10582;Mark Greene;1925-01-03;MS;CS;123;
1944-41588;Ida McKinney;1947-05-08;MS;CS;99;
2015-13690;Theodore Morales;1945-05-03;BS;CS;65;
1950-44071;Brandon Morton;1960-08-22;MS;IT;87;
1969-67590;Miguel Strickland;1980-08-30;BS;IT;72;
1962-40706;Bradley Graham;1936-05-30;MS;IT;147;
1903-65478;Glenn Morton;1993-09-21;MS;IT;52;
1947-09132;Lloyd Shelton;1940-10-19;MS;IT;30;
1984-00289;Jon Watson;1933-08-17;MS;CS;114;
1948-94809;Jessie Watkins;1945-08-23;MS;IT;26;
1924-13966;Rosie Figueroa;1966-01-23;MS;CS;81;
1977-04516;David Hubbard;1931-07-22;BS;CS;135;
1992-59553;Loretta Clark;1967-08-31;MS;IT;25;
2011-98405;Fannie Valdez;1933-09-31;BS;CS;84;
1917-71638;Eliza Parks;1967-03-27;BS;CS;143;
1965-42805;Carlos Harmon;1961-11-14;MS;CS;78;
1960-37733;Walter Sims;1900-09-30;BS;CS;38;
1964-81732;Pearl Padilla;1935-03-13;MS;CS;3;
1955-35431;Darrell Cross;1934-01-24;BS;IT;80;
1988-44159;Amelia Bowers;1931-07-05;BS;IT;44;
2005-86794;Walter Wade;1964-04-07;BS;IT;74;
1956-45131;Annie Cox;1902-09-31;MS;IT;102;
1951-87984;Rosie Rodriquez;1945-09-23;MS;IT;137;
1903-24967;Gertrude Shaw;1914-11-03;BS;CS;34;
2009-55487;Maud Vargas;1991-05-04;MS;IT;93;
1979-94112;Andrew Holt;1938-07-29;BS;CS;143;
1977-23453;Maurice Pratt;1993-10-24;BS;CS;44;
1953-80031;Fred Collins;1964-07-08;BS;IT;19;
1991-33609;Nathan Santiago;1913-01-26;BS;CS;90;
1931-81731;Mollie Jefferson;1905-10-10;MS;CS;41;
1917-70293;Roger Morton;1962-05-28;MS;IT;120;
1979-72243;Madge Sims;1972-03-08;MS;IT;22;
1918-32615;Arthur Estrada;1968-03-08;BS;IT;74;
1989-03226;Josie Flores;1977-05-29;MS;CS;76;
1946-10963;Alex Leonard;1984-09-23;BS;IT;59;
1953-33970;Linnie Scott;1903-06-19;BS;IT;105;
2011-66623;Dennis Jenkins;1947-01-28;BS;CS;22;
1962-38952;Louise Griffith;1971-10-09;BS;CS;52;
2000-95297;Lydia Powers;1979-12-10;BS;IT;18;
1957-46392;Vera Abbott;1986-02-27;MS;IT;66;
1948-32886;Leah Miles;1927-10-11;MS;CS;3;
1910-19884;Christine Wallace;1945-09-08;BS;CS;119;
1948-55625;Cody McLaughlin;1994-12-31;MS;IT;14;
1972-02647;Marc Norman;1961-06-24;MS;IT;49;
1909-29593;Herman Davis;1907-06-09;MS;IT;46;
1927-32221;Mike Carpenter;1954-05-28;BS;CS;30;
1919-76076;Aiden Norris;1901-01-15;MS;IT;18;
2008-13762;Josie Poole;1912-01-21;MS;IT;57;
2010-44334;Addie Norris;1943-06-19;BS;CS;36;
1967-20098;Lucille Maldonado;1903-09-04;MS;IT;104;
1992-39698;Olga Bass;1922-05-29;BS;IT;29;
1957-93721;Flora Barrett;1980-02-11;MS;CS;88;
1943-71792;Terry Daniel;1981-02-23;MS;CS;44;
1977-11903;Ronald Marsh;1974-11-27;MS;IT;102;
2008-16096;Martin Duncan;1925-03-28;MS;IT;73;
1960-92162;Paul Welch;1998-03-28;BS;IT;140;
1927-14652;Shawn Grant;1934-12-21;MS;IT;96;
1934-36580;Mabel Tran;1994-03-26;BS;IT;72;
1959-15860;Jesse Manning;1974-08-04;BS;CS;45;
1925-19239;Ruth Freeman;1940-10-12;MS;CS;56;
1915-58888;Benjamin Miller;1908-11-26;BS;IT;82;
1941-04138;Leila Guerrero;1959-02-15;BS;IT;27;
1918-68119;Winnie Martin;1996-05-15;MS;IT;62;
1902-34190;Cecilia Romero;1942-09-03;MS;CS;90;
1932-72456;Genevieve Frazier;1968-10-28;BS;CS;128;
1901-46156;Charlotte Ford;1952-06-20;MS;IT;119;
1976-24753;Isaac Payne;1943-09-04;BS;CS;4;
1974-94154;Joshua Brock;1974-03-27;BS;CS;72;
1963-95379;Seth James;1971-06-12;BS;IT;40;
1984-67798;Flora Garcia;1966-05-16;BS;IT;66;
1994-63199;Earl Bennett;1977-04-27;MS;CS;132;
1928-88304;Cordelia Murphy;1903-03-15;MS;CS;60;
1965-27592;Christopher Foster;1902-11-20;BS;CS;30;
1941-34540;Chris Vargas;1956-12-04;MS;CS;104;
1915-13301;Carolyn Tran;1914-12-09;MS;CS;92;
1953-65246;Connor Gibson;1998-10-29;MS;CS;43;
1957-80194;Lewis Hunt;1913-12-27;MS;IT;26;
1917-81915;Alta Hunter;1956-04-17;BS;CS;44;
1994-38159;Fanny Fletcher;1969-07-18;MS;IT;147;
1947-86267;Marion Freeman;1928-04-23;MS;IT;10;
1913-01215;Sallie Banks;1998-11-07;MS;IT;128;
1939-89725;Lilly Castillo;1916-12-21;BS;IT;68;
1930-44022;Olivia Mason;1948-04-15;BS;CS;108;
1971-79072;Lewis Lucas;1982-04-10;MS;IT;102;
1933-99688;Leah Shaw;1980-07-02;MS;IT;138;
1942-03324;Isaiah Rios;1926-03-28;MS;CS;146;
1949-51692;Vernon Kim;1933-10-26;BS;CS;60;
1943-86034;Lenora Becker;1944-09-31;BS;IT;68;
1974-21850;Hester Frazier;1992-05-22;MS;CS;83;
1929-94234;Elijah Garrett;1976-05-19;MS;CS;89;
1943-30952;Mario Copeland;1969-06-25;MS;CS;93;
2000-95019;Andre Strickland;1906-02-23;MS;IT;115;
1924-27239;William Cooper;1901-04-10;BS;IT;98;
1904-85741;Clara Clayton;1992-03-08;MS;CS;81;
2014-57641;Ruth Graham;1996-07-25;BS;CS;108;
1957-83469;Rosalie Arnold;1902-04-23;BS;IT;131;
1963-01335;Ella Tate;1946-04-11;MS;CS;58;
1937-77196;Lulu Morris;2000-11-18;BS;IT;134;
1927-94994;Allie Vega;1993-11-14;BS;CS;45;
1979-46341;Lucas Knight;1922-05-25;MS;IT;33;
1993-50846;Jason Duncan;1965-04-11;MS;CS;125;
1963-76674;Chase Meyer;1960-03-03;MS;CS;106;
1909-68306;Chester Morton;1909-01-23;MS;CS;36;
1967-53851;Rodney Johnston;1993-09-13;MS;CS;56;
2014-09836;Maurice Vasquez;1964-02-21;BS;CS;31;
1912-53420;Sean Fuller;1952-12-26;BS;IT;77;
1944-51665;Emily Schultz;1971-02-07;MS;IT;3;
1935-32809;Hulda Bennett;1937-08-12;MS;IT;119;
1956-75336;Bernice Patrick;1990-06-13;MS;CS;81;
1907-00939;Belle Reeves;1917-02-28;MS;IT;68;
1993-52678;Edgar Hoffman;1954-01-20;BS;CS;66;
2006-25552;Emily Ramirez;1966-11-17;MS;IT;125;
1911-13486;Harriett Ballard;1977-10-29;MS;CS;4;
1969-21081;Nell Castillo;1984-08-24;MS;CS;128;
1983-59292;Vincent Morton;1977-07-30;BS;IT;10;
1906-10160;Danny Davidson;1984-05-18;MS;IT;8;
1967-43391;Craig Gonzales;1929-02-01;BS;CS;119;
1952-24256;Barbara Ferguson;1972-01-04;MS;IT;8;
1954-61800;Russell Baldwin;1909-12-19;MS;CS;145;
1953-33213;Zachary Thompson;1961-07-29;MS;CS;132;
1973-28041;Georgia Figueroa;1963-07-22;MS;IT;4;
1992-49480;Roger Andrews;1905-04-16;MS;CS;20;
